product_code,bedge,text,user,created_at,product_option,question,answer 
2309889606,답변완료,,amou******,2024.04.11,NONE,,
2309889609,답변완료,,mang******,2024.06.17,NONE,,
2309889900,답변완료,,skd9******,2024.08.22,블랙,,
2309890462,답변완료,,zzin******,2021.06.08,화이트,,
2309890462,답변완료,선물할 거라서 쇼핑백 같이 보내주실 수 있나요,,2020.09.16,화이트,선물할 거라서 쇼핑백 같이 보내주실 수 있나요,"안녕하세요 고객님
신세계인터내셔날 상품문의 담당자입니다.

온라인몰에서 구매한 상품은
선물포장 및 브랜드 패키지(쇼핑백 등)가 제공되지 않습니다.
쇼핑백이나 선물 포장 서비스가 어려운 점 양해 부탁드립니다.

번거로이 문의 글을 남겨주셨을 텐데
요청하신 사항에 도움이 되어드리지 못해 죄송합니다."
2309890462,답변완료,캔들 워머에 사용 가능한가요?^^,kang******,2019.06.26,화이트,캔들 워머에 사용 가능한가요?^^,"안녕하세요. 고객님.
신세계인터내셔날입니다. 

네, 사용가능하다고 합니다. 
구매시 참고 부탁드립니다. 

고객님의 성원에 보답하는 신세계인터내셔날이 되겠습니다.
편안하고 행복한 하루 보내세요. 감사합니다."
2309890465,답변완료,,borm******,2024.08.08,화이트,,
2309890465,답변완료,,summ******,2024.05.07,화이트,,
2309890465,답변완료,방금 주문했는데 향초 덮개도 같이 오는거죠?,seoi******,2023.02.28,화이트,방금 주문했는데 향초 덮개도 같이 오는거죠?,"안녕하세요. 고객님.

S.I. VILLAGE 상품문의 담당자 입니다.

해당 상품은 판매이미지와 동일하게 발송되고 있으며,

덮개는 없는 상품입니다.

참고 부탁드립니다.

찬 바람이 아주 쌀쌀합니다. 고객님의 따뜻한 미소로 추위를 사르르 녹여주는 예쁜 하루가 되었으면 좋겠습니다. 

감사합니다."
2309890626,답변완료,,shin******,2024.02.25,기타,,
2309890640,답변완료,,lemo******,2024.01.26,기타,,
2309891579,답변완료,,sy06******,2024.08.22,기타,,
2309891579,답변완료,바닐라크림 색상 재입고 되나요?,ralr******,2024.04.18,기타,바닐라크림 색상 재입고 되나요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.해당 상품  재고 부족으로 쇼핑에 불편을 드려 죄송합니다.죄송스럽게도, 재입고 일정은 브랜드의 전반적인 재고 및 내부 상황에 따라 결정되어정확한 안내드리기 어려운 점 양해 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1   문의/채팅 상담 이용을 부탁드립니다.꽃들이 피어나는 아름다운 계절이 찾아왔습니다.봄의 따스함과 함께 더욱 풍요롭고 행복한 나날들이 되시기를 바라겠습니다.감사합니다."
2309891579,답변완료,,rari******,2024.04.11,기타,,
2309892102,답변완료,,somi******,2024.08.22,001,,
2309892102,답변완료,,hipo******,2024.08.21,001,,
2309892102,답변완료,,jeno******,2024.08.14,001,,
2309892138,답변완료,S재고 언제 입고 되나요?,crys******,2024.01.26,0.5N,S재고 언제 입고 되나요?,"안녕하세요, 고객님상품문의 담당자 오승미입니다.먼저, 품절로 인해 쇼핑에 불편함을 드려 죄송합니다.해당 상품 재입고 일정은 브랜드의 전반적인 재고 및 내부 상황에 따라 결정되어 정확한 안내드리기 어려운 점에 양해 부탁드립니다.다만 재입고 신청하시면 상품 입고 시 알림을 받으실 수 있습니다.※ 재입고 알림 신청 방법1. 상품 이미지 등을 클릭하여 상품 페이지로 이동2. 재입고 알림 신청 버튼 클릭3. 알림을 받을 이메일과, 휴대폰 번호 설정 후 알림 신청하기 버튼 클릭(판매 종료 상품의 경우 재입고 알림 신청이 어려운 점 양해 부탁드립니다.)4. 재입고 알림 신청 시 유효기간은 2주이며, 알림 기간이 지난 내역은 리스트에서 자동으로 삭제5. 리오더 제품이 입고되었을 경우에도 알림 문자 발송1회에 한 해 알림 문자가 발송되며 인기상품은 재입고 신청한 고객님 모두에게 발송되기에 바로 품절될 수 있는 점은 양해 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외더 나은 서비스로 고객님의 성원에 보답하도록 노력하겠습니다.감사합니다."
2309892780,답변완료,,junm******,2024.08.24,멀티,,
2309892780,답변완료,,dmsw******,2024.05.02,멀티,,
2309892789,답변완료,,iora******,2024.06.22,멀티,,
2309892802,답변완료,,Pong******,2024.09.01,멀티,,
2309892836,답변완료,,maza******,2023.09.24,핑크,,
2309892840,답변완료,,geto******,2023.12.12,애니멀 패턴,,
2309892844,답변완료,사진에 있는 밝은 핑크색은 언제 출시인가요?,hanb******,2023.09.22,핑크,사진에 있는 밝은 핑크색은 언제 출시인가요?,"안녕하세요.S.I VILLAGE 상품문의 담당자 오승미입니다.먼저, 쇼핑에 불편함을 드려 죄송합니다.상품의 입고 일정은 브랜드의 전반적인  내부 상황에 따라결정되어 정확한 안내를 드리기 어려운 점 양해 부탁드립니다.만족스러운 답변드리지 못해 죄송합니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.시간이 훌쩍 지나 어느덧 9월, 가을의 시작이 다가왔습니다.높고 푸른 하늘을 보며 항상 좋은 일만 가득하시기를 바랍니다.감사합니다."
2309892944,답변완료,,hotg******,2023.10.26,기타,,
2309892944,답변완료,,cool******,2023.10.08,기타,,
2309892971,답변완료,,myme******,2023.10.30,아이보리,,
2309892971,답변완료,,yoon******,2023.10.27,아이보리,,
2309892981,답변완료,,bani******,2024.01.04,1W1 아이보리,,
2309893192,답변완료,,vnfm******,2024.04.02,블랙,,
2309893192,답변완료,,,2024.02.14,블랙,,
2309893192,답변완료,국내 정상 출하제품이맞나요? 박스 외관에 개봉방지 스티커가 없습니다 개봉상품이 아닌가 의심됩니다,thgu******,2023.12.12,블랙,국내 정상 출하제품이맞나요? 박스 외관에 개봉방지 스티커가 없습니다 개봉상품이 아닌가 의심됩니다,"안녕하세요. 고객님신세계 인터내셔날 상품문의 담당자 오승미입니다.해당 제품 관련 업체에 문의 시캐논코리아 제품은 수입 당시부터 봉인 씰이 없다고 합니다.일부 업체에서 개봉 시 반품불가 등을 유도하는 ""봉인씰"" 작업을 하는 것으로업체에서는 봉인씰 작업조차 상품 패키지 훼손이라 여기고 작업하지 않는다고 하오니 참고 부탁드립니다.아울러 S.I빌리지에서는 캐논코리아에서 공식적으로 인정하는 정식 운영채널로 새상품 정품만 운영함을 믿고 사용하셔도 괜찮습니다.상품 이용에 참고 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.겨울이 점점 깊어갑니다.쌀쌀한 날씨에 감기 조심하시고, 따뜻하게 겨울 보내시길 바랍니다.감사합니다."
2309893426,답변완료,,gira******,2024.05.30,단품,,
2309893692,답변완료,사진처럼 구성이 본품 + 15m×4로 된거 맞나요?,shil******,2023.11.10,투명,사진처럼 구성이 본품 + 15m×4로 된거 맞나요?,"안녕하세요. 고객님신세계 인터내셔날 상품문의 담당자입니다.사은품 구성에 대해 문의하신 것으로 확인됩니다.현재, 답변 시점 기준으로 구매 시 다음과 같은 구성으로 배송됩니다.[본품]라네즈 워터슬리핑마스크_EX 70ml (23)   1개[사은품]라네즈 워터슬리핑마스크_EX (견 15ML (21AD   4개다만, 온라인몰 특성상 제품 판매 시 진행되는 이벤트나 프로모션으로 인해 예고 없이 사은품 구성과 가격은 변동될 수 있어 해당 제품으로 배송이 된다고 확답 드리긴 어려우며 재고가 소진될 시에는 다른 임의 사은품으로 대체될 수 있는 점 참고 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.11월이 시작되어서 계절이 점점 추워지고 있습니다.쌀쌀해진 날씨에 감기 조심하시고, 건강하고 행복한 한 달 되시길 바랍니다.감사합니다."
2309893710,답변완료,이미지에 샘플로도 시카 크림 3개가 포함돼서 구매한건데 다 파란색 샘플로 왔어요,choi******,2024.01.13,투명,이미지에 샘플로도 시카 크림 3개가 포함돼서 구매한건데 다 파란색 샘플로 왔어요,"안녕하세요, 고객님.S.I VILLAGE 상품문의 담당자 박소연입니다.죄송스럽게도상품 문의의 특성상 주문 내역 확인이 어렵기 때문에 배송관련자세한 확인 및 안내가 어려운 점 양해 부탁드립니다.번거로우시겠지만 고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의하신다면 확인 후 답변 도와드리도록 하겠습니다.바로 도움드리지 못해 대단히 죄송합니다.새해에는 모든 소망과 꿈이 이뤄지길 바랍니다. 행운과 행복이 가득한 해가 되시길 기원합니다.감사합니다."
2309893710,답변완료,,Cbmp******,2024.01.08,투명,,
2309893710,답변완료,상품구성이 궁금합니다. 사진처럼 본품 + 10m*3+15m*2 가 맞을까요?,shil******,2023.11.10,투명,상품구성이 궁금합니다. 사진처럼 본품 + 10m*3+15m*2 가 맞을까요?,"안녕하세요. 고객님신세계 인터내셔날 상품문의 담당자입니다.사은품 구성에 대해 문의하신 것으로 확인됩니다.현재, 답변 시점 기준으로 구매 시 다음과 같은 구성으로 배송됩니다.본품]라네즈 시카슬리핑마스크 60ml (23)   1개[사은품]라네즈 워터슬리핑마스크_EX (견 15ML (21AD   2개라네즈 시카슬리핑마스크(견 10ml (21AD   3개다만, 온라인몰 특성상 제품 판매 시 진행되는 이벤트나 프로모션으로 인해 예고 없이 사은품 구성과 가격은 변동될 수 있어 해당 제품으로 배송이 된다고 확답 드리긴 어려우며 재고가 소진될 시에는 다른 임의 사은품으로 대체될 수 있는 점 참고 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.11월이 시작되어서 계절이 점점 추워지고 있습니다.쌀쌀해진 날씨에 감기 조심하시고, 건강하고 행복한 한 달 되시길 바랍니다.감사합니다."
2309893787,답변완료,,noea******,2024.06.12,투명,,
2309893807,답변완료,66이면 엠사이즈인가요,Kent******,2024.01.15,블랙,66이면 엠사이즈인가요,"안녕하세요. 고객님신세계 인터내셔날 상품문의 담당자 오승미입니다.상품의 사이즈는 동일 사이즈라하더라도 상품의 디자인 및 스타일에 따라 달라질 수 있기 때문에 정확한 안내가 어려운 점 양해 부탁드립니다.해당 제품 제품 사이즈 별 실측 길이 안내드리겠습니다.(CM)ㅁS 사이즈 허리단면 36, 엉덩이 단면 46, 허벅지둘레 29, 총장 97ㅁM  사이즈 허리단면 38, 엉덩이 단면 47, 허벅지둘레 30, 총장 98ㅁL  사이즈 허리단면 40, 엉덩이 단면 48, 허벅지둘레 31, 총장 99평소 착용하시는 사이즈와 실측 사이즈를 비교하여 구매 결정 부탁드리며,즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.2024년 갑진년 새해에는 행복과 평안이 가득하길 기원합니다.새해 복 많이 받으세요감사합니다."
2309894604,답변완료,같은사이즈끼리 포개어지나요? 2개를 뚜껑열고 통부분을 쌓으면 서로 안쪽으로 들어가나요?? 완전 90도 직각으로 보여서서 안포개어 지나요? 중요한 구입결정 사유입니다ㅠㅠ,6050******,2024.07.13,스틸그레이,같은사이즈끼리 포개어지나요? 2개를 뚜껑열고 통부분을 쌓으면 서로 안쪽으로 들어가나요?? 완전 90도 직각으로 보여서서 안포개어 지나요? 중요한 구입결정 사유입니다ㅠㅠ,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.문의하신 상품은 스트레이트한 라인감으로 포개어지지 않습니다.참고하시어 구매 부탁드리며 즐거운 쇼핑되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.본격적인 장마와 무더위가 시작되는 7월입니다.항상 건강 유의하시고 소중한 사람들과 함께 늘 즐거운 시간 가득, 행복도 가득하시길 기원합니다.감사합니다."
2309894927,답변완료,아 상품불량으로 회수신청한지가 언젠데 도대체 회수를 안해갑니까? 모임있어서 입으려고 주문한건데 불량으로 입지도 못했는데 제대로된거 받기까지를 또 얼마나 기다리라는거에요?? 제대로된 상품을 보냈으면 이런일이 없지않습니까,psky******,2023.12.10,다크 블랙,아 상품불량으로 회수신청한지가 언젠데 도대체 회수를 안해갑니까? 모임있어서 입으려고 주문한건데 불량으로 입지도 못했는데 제대로된거 받기까지를 또 얼마나 기다리라는거에요?? 제대로된 상품을 보냈으면 이런일이 없지않습니까,"안녕하세요, 고객님.S.I VILLAGE 상품문의 담당자 박소연입니다.먼저, 이용에 불편을 드린점 대단히 죄송합니다.죄송스럽게도상품 문의의 특성상 주문 내역 확인이 어렵기 때문에 회수 관련자세한 확인 및 안내가 어려운 점 양해 부탁드립니다.번거로우시겠지만 고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의하신다면 확인 후 답변 도와드리도록 하겠습니다.바로 도움드리지 못해 대단히 죄송합니다.겨울이 점점 깊어갑니다.쌀쌀한 날씨에 감기 조심하시고, 따뜻하게 겨울 보내시길 바랍니다.감사합니다."
2309894979,답변완료,,0sim******,2024.01.17,다크 그레이,,
2309895381,답변완료,,one0******,2024.05.15,블랙,,
2309895381,답변완료,,zone******,2024.03.15,블랙,,
2309895381,답변완료,,0921******,2024.01.03,블랙,,
2309895595,답변완료,,grit******,2024.06.25,라이트 그레이,,
2309895595,답변완료,,jspo******,2024.05.04,라이트 그레이,,
2309895595,답변완료,,skyz******,2024.01.22,라이트 그레이,,
2309895636,답변완료,,ster******,2023.11.14,투명,,
2309895636,답변완료,,kma7******,2023.11.07,투명,,
2309895636,답변완료,,yule******,2023.10.22,투명,,
2309895639,답변완료,,taes******,2024.01.03,블랙,,
2309895644,답변완료,안녕하세요! 혹시 소매 길이가 긴데 노비스 신세계 매장 수선 가능한가요?,rlaw******,2024.04.12,블랙,안녕하세요! 혹시 소매 길이가 긴데 노비스 신세계 매장 수선 가능한가요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 김도연입니다.문의하신 상품수선팀에 문의해본 결과, FW상품은 소매길이 수선이 불가능하다고 합니다.도움을 드리지 못해 죄송합니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/채팅 상담 이용을 부탁드립니다.꽃들이 피어나는 아름다운 계절이 찾아왔습니다.봄의 따스함과 함께 더욱 풍요롭고 행복한 나날들이 되시기를 바라겠습니다감사합니다."
2309895825,답변완료,,lkh9******,2024.05.10,EDP 100ml,,
2309895837,답변완료,,hana******,2024.06.12,EDT 50ml,,
2309895837,답변완료,,gusq******,2024.05.23,EDT 50ml,,
2309895837,답변완료,"여성향수맞나요
남녀공용은싫어서요",disn******,2024.03.26,EDT 50ml,"여성향수맞나요
남녀공용은싫어서요","안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.문의하신 상품은 지중해 여성의 타고난 페미닌함을 담아낸 향수로써시트러스 과일의 제스티한 상큼함과 섬세한 꽃다발의 달콤함이 어우러져 고혹적이며,따스하고 우디한 느낌을 선사하는 향으로써 여성용 향수입니다.참고하시어 구매 부탁드리며, 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.꽃들이 피어나는 아름다운 계절이 찾아왔습니다.봄의 따스함과 함께 더욱 풍요롭고 행복한 나날들이 되시기를 바라겠습니다.감사합니다."
2309895838,답변완료,,joan******,2024.07.08,EDT 100ml,,
2309895838,답변완료,,a954******,2024.07.06,EDT 100ml,,
2309895838,답변완료,,topk******,2024.07.05,EDT 100ml,,
2309896123,답변완료,똑딱핀인가요? 집게핀인가요?,imin******,2023.09.18,기타,똑딱핀인가요? 집게핀인가요?,"안녕하세요. 고객님신세계 인터내셔날 상품문의 담당자입니다.문의하신 내용에 대해 답변드리도록 하겠습니다.집게로 구성된 똑딱이 핀으로고정력이 우수한 상품입니다.다른 문의사항이나 불편사항이 있으시다면,1644-4490 혹은 1:1 문의, 카카오톡 채팅 상담 이용 부탁드립니다.(※업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외)항상 건강 유의하시고,계획하신 일 모두 이루어지시길 기원합니다.감사합니다."
2309896127,답변완료,가로세로높이길이 기재요망,siis******,2023.11.19,기타,가로세로높이길이 기재요망,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.해당상품 실측사이즈 안내 드립니다.W230 x D145 x H85mm 입니다.참고하시어 구매 부탁 드리며, 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.오색 찬란한 가을의 색깔이 나타나고 있습니다. 일교차가 심한 날씨에 건강 조심하시고 항상 행복하시길 기원하겠습니다.감사합니다."
2309896466,답변완료,,shei******,2023.09.14,멀티,,
2309896470,답변완료,,dpff******,2023.12.02,001,,
2309896664,답변완료,,k010******,2024.04.10,기타,,
2309896697,답변완료,,2wuz******,2023.02.17,기타,,
2309896699,답변완료,시계줄이 길어  줄이거나 또는  a/s 는 백화점내에 있는 갤러리어클락 매장을 통해서 요청하눈것도 가능한가요?,jhk6******,2023.02.12,기타,시계줄이 길어  줄이거나 또는  a/s 는 백화점내에 있는 갤러리어클락 매장을 통해서 요청하눈것도 가능한가요?,"안녕하세요. 고객님
신세계 인터내셔날 상품문의 담당자입니다.

해당 상품 온라인 구매상품은 오프라인 매장에서 A/S불가합니다.

A/S필요시 고객센터로 문의 부탁드립니다.

다른 문의사항이나 불편사항이 있으시다면,
언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.

따듯해진 날씨처럼 포근하고 행복한 하루 되시기 바랍니다.

감사합니다."
2309897090,답변완료,,dlrl******,2023.10.13,화이트,,
2309897765,답변완료,,sing******,2024.01.06,블랙,,
2309898014,답변완료,상품 크기 좀 가르쳐 주세요.,myun******,2023.11.05,아이보리,상품 크기 좀 가르쳐 주세요.,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.해당상품의 사이즈는  48X48X50cm (±3cm)입니다.참고하시어 구매 부탁 드리며, 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.오색 찬란한 가을의 색깔이 나타나고 있습니다. 일교차가 심한 날씨에 건강 조심하시고 항상 행복하시길 기원하겠습니다.감사합니다."
2309898014,답변완료,상품 크기 알려주세요 ㅠㅠ,gabi******,2023.10.24,아이보리,상품 크기 알려주세요 ㅠㅠ,"안녕하세요. 고객님신세계 인터내셔날 상품문의 담당자입니다.해당 제품 크기는 48X48X50cm (±3cm)입니다.상품의 실측정보는 상품을 측정하는 위치 및 방법, 각도에 따라 오차가 발생할 수 있는 점 양해 부탁드립니다.참고하시어 구매 부탁드리며 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.바람이 꽤 선선해지고 하늘도 많이 높아진 10월입니다.새로운 계절이 주는 즐거움을 만끽하며 새로운 희망으로 가득 찬 하루 보내시기 바랍니다.감사합니다."
2309898014,답변완료,,bymj******,2023.10.24,아이보리,,
2309898016,답변완료,재입고 일정 알 수 있을까요?,sani******,2024.07.03,화이트,재입고 일정 알 수 있을까요?,"안녕하세요, 고객님S.I VILLAGE 상품문의 담당자 정은영입니다.먼저, 품절로 인해 쇼핑에 불편함을 드려 죄송합니다.해당 상품 재입고 일정은 브랜드의 전반적인 재고 및 내부 상황에 따라 결정되어정확한 안내드리기 어려운 점에 양해 부탁드립니다.다만 재입고 신청하시면 상품 입고 시 알림을 받으실 수 있습니다.※ 재입고 알림 신청 방법1. 상품 이미지 등을 클릭하여 상품 페이지로 이동2. 재입고 알림 신청 버튼 클릭3. 알림을 받을 이메일과, 휴대폰 번호 설정 후 알림 신청하기 버튼 클릭(판매 종료 상품의 경우 재입고 알림 신청이 어려운 점 양해 부탁드립니다.)4. 재입고 알림 신청 시 유효기간은 2주이며, 알림 기간이 지난 내역은 리스트에서 자동으로 삭제5. 리오더 제품이 입고되었을 경우에도 알림 문자 발송1회에 한 해 알림 문자가 발송되며 인기상품은 재입고 신청한 고객님 모두에게 발송되기에 바로 품절될 수 있는 점은 양해 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/ 채팅 상담 이용을 부탁드립니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외본격적인 장마와 무더위가 시작되는 7월입니다.항상 건강 유의하시고 소중한 사람들과 함께 늘 즐거운 시간 가득, 행복도 가득하시길 기원합니다.감사합니다."
2309898228,답변완료,,vnfm******,2024.07.03,피치,,
2309898228,답변완료,,blue******,2024.02.05,피치,,
2309898588,답변완료,주문 상품 바로 배송 바랍니다.,lind******,2024.02.05,기타,주문 상품 바로 배송 바랍니다.,"안녕하세요,고객님.신세계인터내셔날 상품문의 담당자 오승미입니다.요청하신 고객님께 즉시 도움드리기 어렵다는 답변을 드리게 되어사과의 말씀을 드립니다.상품문의를 통해서는 개인정보 보호 조치로 인하여주문내역 확인이 어렵기 때문에 자세한 확인 및 안내가 어려운 점 양해 부탁드립니다.주문 후 배송관련 자세한 문의는고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의주신다면확인 후 답변 도와드리도록 하겠습니다.문의 건에 대해 바로 도움드리지 못해 대단히 죄송합니다.귀중한 시간을 내어 남겨주신 소중한 글에 감사드리며,더 나은 서비스로 고객님의 성원에 보답하는 S.I.VILLAGE가 되겠습니다.감사합니다."
2309898609,답변완료,,hong******,2024.03.26,블루,,
2309898609,답변완료,,,2021.09.04,블루,,
2309899209,답변완료,,xotn******,2023.10.26,기타,,
2309900056,답변완료,,hys8******,2024.09.05,EDP 75ml,,
2309900056,답변완료,,hys8******,2024.09.01,EDP 75ml,,
2309900056,답변완료,,answ******,2024.08.16,EDP 75ml,,
2309900057,답변완료,,yeer******,2024.08.07,투명,,
2309900057,답변완료,,hong******,2024.05.27,투명,,
2309900057,답변완료,,hnji******,2024.05.21,투명,,
2309900244,답변완료,상세페이지가 안보입니다. 상품정보도안나와있는데 왜안보이나요?,lee-******,2024.09.04,기타,상세페이지가 안보입니다. 상품정보도안나와있는데 왜안보이나요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자입니다.문의하신 상품 일시적 오류로 현재 페이지 수정하였습니다.이용에 불편을 드려 진심으로 죄송합니다.다른 궁금하신 사항은 고객센터 1644-4490SIVILLAGE 공식몰을 이용해 1:1 문의 / 채팅 상담으로 문의하시면 상담 가능합니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외)감사합니다."
2309900358,답변완료,,pyh1******,2024.02.04,멀티,,
2309900358,답변완료,,77dl******,2023.10.14,멀티,,
2309901397,답변완료,,saku******,2024.02.10,블랙,,
2309901397,답변완료,,hone******,2024.02.02,블랙,,
2309901397,답변완료,S사이즈 입고 안되나요?,hone******,2023.12.25,블랙,S사이즈 입고 안되나요?,"안녕하세요, 고객님상품문의 담당자 오승미입니다.먼저, 품절로 인해 쇼핑에 불편함을 드려 죄송합니다.해당 상품 재입고 일정은 브랜드의 전반적인 재고 및 내부 상황에 따라 결정되어 정확한 안내드리기 어려운 점에 양해 부탁드립니다.다만 재입고 신청하시면 상품 입고 시 알림을 받으실 수 있습니다.※ 재입고 알림 신청 방법1. 상품 이미지 등을 클릭하여 상품 페이지로 이동2. 재입고 알림 신청 버튼 클릭3. 알림을 받을 이메일과, 휴대폰 번호 설정 후 알림 신청하기 버튼 클릭(판매 종료 상품의 경우 재입고 알림 신청이 어려운 점 양해 부탁드립니다.)4. 재입고 알림 신청 시 유효기간은 2주이며, 알림 기간이 지난 내역은 리스트에서 자동으로 삭제5. 리오더 제품이 입고되었을 경우에도 알림 문자 발송1회에 한 해 알림 문자가 발송되며 인기상품은 재입고 신청한 고객님 모두에게 발송되기에 바로 품절될 수 있는 점은 양해 부탁드립니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.(※고객센터 업무시간 : 평일 09:00 ~ 18:00 / 주말, 공휴일 제외더 나은 서비스로 고객님의 성원에 보답하도록 노력하겠습니다.감사합니다."
2309901417,답변완료,바지 총길이를 알수 있을까요?,wjdd******,2023.11.14,블랙,바지 총길이를 알수 있을까요?,"안녕하세요. 고객님S.I VILLAGE 상품문의 담당자 박소연입니다.해당상품은 해외브랜드 수입상품이다보니 기재된 정보외에 안내가 어려운 점 양해부탁드립니다.인심길이 정보만 있어 안내드립니다.S사이즈 69CMM사이즈 72CML사이즈 74CM 원하시는 안내드릴 수 없는 점 대단히 죄송합니다.참고하시어 구매 부탁 드리며, 즐거운 쇼핑 되시기 바랍니다.다른 문의사항이나 불편사항이 있으시다면,언제든지 고객센터 1644-4490 혹은 1:1 문의/카카오톡 채팅 상담 이용을 부탁드립니다.오색 찬란한 가을의 색깔이 나타나고 있습니다. 일교차가 심한 날씨에 건강 조심하시고 항상 행복하시길 기원하겠습니다.감사합니다."
2309901696,답변완료,어제 밤에 구매한 제품 취소 요청드립니다.,hurb******,2024.06.05,블랙,어제 밤에 구매한 제품 취소 요청드립니다.,"안녕하세요, 고객님.S.I VILLAGE 상품문의 담당자 김도연입니다.죄송스럽게도상품 문의의 특성상 주문 내역 확인이 어렵기 때문에 취소관련자세한 확인 및 안내가 어려운 점 양해 부탁드립니다.번거로우시겠지만 고객센터(1644-4490) 혹은 1:1문의 게시판/채팅으로 문의하신다면확인 후 답변 도와드리도록 하겠습니다.바로 도움드리지 못해 대단히 죄송합니다.부드럽던 봄 햇살은 사그라지고 따가운 햇볕이 등허리에 땀을 흘리게 하는 6월 초여름입니다.점점 더워지는 날씨에 건강관리 잘 하시고 행복한 웃음 가득한 하루하루 보내세요.감사합니다."
2309901696,답변완료,1일 발송이라 나와있는데 2일 금요일 저녁까지 받아볼수 없을까요??ㅠ 안되면 취소하려구요ㅜ,ribe******,2024.01.25,블랙,1일 발송이라 나와있는데 2일 금요일 저녁까지 받아볼수 없을까요??ㅠ 안되면 취소하려구요ㅜ,"안녕하세요, 고객님.S.I VILLAGE 상품문의 담당자 박소연입니다.해당상품의 배송기일은 3일이내로 확인됩니다.죄송스럽게도상품 문의의 특성상 주문 내역 확인이 어렵기 때문에 배송관련자세한 확인 및 안내가 어려운 점 양해 부탁드립니다.번거로우시겠지만 고객센터(1644-4490) 혹은 1:1문의 게시판/카카오톡으로 문의하신다면 확인 후 답변 도와드리도록 하겠습니다.바로 도움드리지 못해 대단히 죄송합니다.새해에는 모든 소망과 꿈이 이뤄지길 바랍니다. 행운과 행복이 가득한 해가 되시길 기원합니다.감사합니다."
2309901733,답변완료,,love******,2024.03.25,멀티,,
2309901855,답변완료,,eve3******,2023.10.11,블랙,,
2309902248,답변완료,,sjyo******,2024.07.24,화이트,,
2309902248,답변완료,,hey2******,2024.07.05,화이트,,
2309902248,답변완료,,suam******,2024.03.04,화이트,,
2309902251,답변완료,,they******,2024.03.06,블랙,,
2309902251,답변완료,,they******,2024.03.06,블랙,,
